Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Space Combination	Dependency=Vintage ACS	Dependency=Water Heater In Unit	Option=Attic	Option=Conditioned Mechanical Room	Option=Crawlspace	Option=Garage	Option=Heated Basement	Option=Living Space	Option=Outside	Option=Unheated Basement	source_count	source_weight	fallback_count	fallback_weight
6A	Single-Family Attached, Heated Basement, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0.49292	0.50708	0	0	0	0	23	45555.8
6A	Single-Family Attached, Heated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0.319618	0.680382	0	0	0	0	10	18702.6
6A	Single-Family Attached, Slab, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Attached, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	4016.98	12	25197.4
6A	Single-Family Attached, Slab, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Attached, Slab, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	4445.57	10	18702.6
6A	Single-Family Attached, Unheated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	0.50708	0	0.49292	0	0	23	45555.8
6A	Single-Family Attached, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	0.408985	0	0.591015	0	0	12	25197.4
6A	Single-Family Attached, Unheated Basement, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	0.50708	0	0.49292	0	0	23	45555.8
6A	Single-Family Attached, Unheated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	0.680382	0	0.319618	0	0	10	18702.6
6A	Single-Family Attached, Unvented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Attached, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	12	25197.4
6A	Single-Family Attached, Unvented Crawlspace, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Attached, Unvented Crawlspace, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	10	18702.6
6A	Single-Family Attached, Vented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Attached, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	522.423	12	25197.4
6A	Single-Family Attached, Vented Crawlspace, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Attached, Vented Crawlspace, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	1088.66	10	18702.6
6A	Single-Family Detached, Ambient, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Detached, Ambient, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	4734.94	12	25197.4
6A	Single-Family Detached, Ambient, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Detached, Ambient, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	10	18702.6
6A	Single-Family Detached, Heated Basement, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.0322642	0.800754	0.166982	0	0	0	0	101	266994
6A	Single-Family Detached, Heated Basement, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.0748577	0.875052	0.0500908	0	0	1	5804.97	41	105627
6A	Single-Family Detached, Heated Basement, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0.877484	0.122516	0	0	1	875.606	34	112973
6A	Single-Family Detached, Heated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0.49292	0.50708	0	0	0	0	23	45555.8
6A	Single-Family Detached, Heated Basement, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.0322642	0.800754	0.166982	0	0	0	0	101	266994
6A	Single-Family Detached, Heated Basement, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0	1	0	0	0	10	27962.9	10	27962.9
6A	Single-Family Detached, Heated Basement, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0.833836	0.166164	0	0	8	29949.2	14	47723.2
6A	Single-Family Detached, Heated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0.591015	0.408985	0	0	5	7724.74	12	25197.4
6A	Single-Family Detached, Heated Basement, Unvented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.0322642	0.800754	0.166982	0	0	0	0	101	266994
6A	Single-Family Detached, Heated Basement, Unvented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.0748577	0.875052	0.0500908	0	0	0	0	41	105627
6A	Single-Family Detached, Heated Basement, Unvented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0.877484	0.122516	0	0	2	5101.38	34	112973
6A	Single-Family Detached, Heated Basement, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0.49292	0.50708	0	0	1	827.863	23	45555.8
6A	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.0322642	0.800754	0.166982	0	0	0	0	101	266994
6A	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.0879915	0.89848	0.0135285	0	0	8	28980.6	18	51542.3
6A	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	1	0	0	0	16	42458.4	16	42458.4
6A	Single-Family Detached, Heated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0.319618	0.680382	0	0	2	2770.22	10	18702.6
6A	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.599108	0	0.400892	0	0	0	0	41	105627
6A	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	34	112973
6A	Single-Family Detached, Slab, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Detached, Slab, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Slab, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0.499619	0	0.500381	0	0	1	789.641	21	47115.5
6A	Single-Family Detached, Slab, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	4	9315.91	14	47723.2
6A	Single-Family Detached, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	714.791	12	25197.4
6A	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.599108	0	0.400892	0	0	0	0	41	105627
6A	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	34	112973
6A	Single-Family Detached, Slab, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	827.863	23	45555.8
6A	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.86674	0	0.13326	0	0	2	3087.93	18	51542.3
6A	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	5	15237.9	18	59273.1
6A	Single-Family Detached, Slab, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	3	7190.71	10	18702.6
6A	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.0322642	0	0.166982	0	0.800754	0	0	101	266994
6A	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.0748577	0	0.0500908	0	0.875052	0	0	41	105627
6A	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	0.122516	0	0.877484	0	0	34	112973
6A	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	0.50708	0	0.49292	0	0	23	45555.8
6A	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.0322642	0	0.166982	0	0.800754	0	0	101	266994
6A	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0.0718571	0	0.0719668	0	0.856176	4	5515.18	21	47115.5
6A	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	0.166164	0	0.833836	1	1414.04	14	47723.2
6A	Single-Family Detached, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	0.408985	0	0.591015	4	4248.23	12	25197.4
6A	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.0322642	0	0.166982	0	0.800754	0	0	101	266994
6A	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.0748577	0	0.0500908	0	0.875052	0	0	41	105627
6A	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	0.122516	0	0.877484	0	0	34	112973
6A	Single-Family Detached, Unheated Basement, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	0.50708	0	0.49292	0	0	23	45555.8
6A	Single-Family Detached, Unheated Basement, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.0322642	0	0.166982	0	0.800754	0	0	101	266994
6A	Single-Family Detached, Unheated Basement, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.0879915	0	0.0135285	0	0.89848	8	17869.3	18	51542.3
6A	Single-Family Detached, Unheated Basement, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	0.101476	0	0.898524	0	0	18	59273.1
6A	Single-Family Detached, Unheated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	0.680382	0	0.319618	3	3207.48	10	18702.6
6A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.599108	0	0.400892	0	0	0	0	41	105627
6A	Single-Family Detached, Unvented Crawlspace, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	34	112973
6A	Single-Family Detached, Unvented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Detached, Unvented Crawlspace, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Unvented Crawlspace, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0.499619	0	0.500381	0	0	0	0	21	47115.5
6A	Single-Family Detached, Unvented Crawlspace, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	14	47723.2
6A	Single-Family Detached, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	2866	12	25197.4
6A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.599108	0	0.400892	0	0	0	0	41	105627
6A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	34	112973
6A	Single-Family Detached, Unvented Crawlspace, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.86674	0	0.13326	0	0	0	0	18	51542.3
6A	Single-Family Detached, Unvented Crawlspace, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	18	59273.1
6A	Single-Family Detached, Unvented Crawlspace, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	10	18702.6
6A	Single-Family Detached, Vented Crawlspace, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Vented Crawlspace, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.599108	0	0.400892	0	0	0	0	41	105627
6A	Single-Family Detached, Vented Crawlspace, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	34	112973
6A	Single-Family Detached, Vented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Detached, Vented Crawlspace, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Vented Crawlspace, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0.499619	0	0.500381	0	0	0	0	21	47115.5
6A	Single-Family Detached, Vented Crawlspace, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	1583.18	14	47723.2
6A	Single-Family Detached, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	369.347	12	25197.4
6A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.599108	0	0.400892	0	0	0	0	41	105627
6A	Single-Family Detached, Vented Crawlspace, Unvented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	34	112973
6A	Single-Family Detached, Vented Crawlspace, Unvented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	23	45555.8
6A	Single-Family Detached, Vented Crawlspace, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.161931	0	0.838069	0	0	0	0	101	266994
6A	Single-Family Detached, Vented Crawlspace, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.86674	0	0.13326	0	0	0	0	18	51542.3
6A	Single-Family Detached, Vented Crawlspace, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	0	0	1	0	0	1	1576.83	18	59273.1
6A	Single-Family Detached, Vented Crawlspace, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	0	0	10	18702.6
6A	Mobile Home, Ambient, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Multi-Family with 2 - 4 Units Bottom Unit, Slab, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6313.78	24	6313.78
6A	Multi-Family with 2 - 4 Units Middle Unit, Slab, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6332.74	24	6332.74
6A	Multi-Family with 2 - 4 Units Top Unit, Slab, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6313.78	24	6313.78
6A	Multi-Family with 2 - 4 Units Bottom Unit, Unheated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6313.78	24	6313.78
6A	Multi-Family with 2 - 4 Units Middle Unit, Unheated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6332.74	24	6332.74
6A	Multi-Family with 2 - 4 Units Top Unit, Unheated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6313.78	24	6313.78
6A	Multi-Family with 2 - 4 Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6313.78	24	6313.78
6A	Multi-Family with 2 - 4 Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6332.74	24	6332.74
6A	Multi-Family with 2 - 4 Units Top Unit, Unvented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6313.78	24	6313.78
6A	Multi-Family with 2 - 4 Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6313.78	24	6313.78
6A	Multi-Family with 2 - 4 Units Middle Unit, Vented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6332.74	24	6332.74
6A	Multi-Family with 2 - 4 Units Top Unit, Vented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	24	6313.78	24	6313.78
6A	Multi-Family with 5+ Units Bottom Unit, Slab, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2797.92	12	2797.92
6A	Multi-Family with 5+ Units Middle Unit, Slab, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2806.32	12	2806.32
6A	Multi-Family with 5+ Units Top Unit, Slab, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2797.92	12	2797.92
6A	Multi-Family with 5+ Units Bottom Unit, Unheated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2797.92	12	2797.92
6A	Multi-Family with 5+ Units Middle Unit, Unheated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2806.32	12	2806.32
6A	Multi-Family with 5+ Units Top Unit, Unheated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2797.92	12	2797.92
6A	Multi-Family with 5+ Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2797.92	12	2797.92
6A	Multi-Family with 5+ Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2806.32	12	2806.32
6A	Multi-Family with 5+ Units Top Unit, Unvented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2797.92	12	2797.92
6A	Multi-Family with 5+ Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2797.92	12	2797.92
6A	Multi-Family with 5+ Units Middle Unit, Vented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2806.32	12	2806.32
6A	Multi-Family with 5+ Units Top Unit, Vented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	12	2797.92	12	2797.92
6A	Single-Family Attached, Heated Basement, Finished Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	1	77.9774	11	1921.26
6A	Single-Family Attached, Heated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	1	79.1841	11	1921.26
6A	Single-Family Attached, Heated Basement, Unvented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Heated Basement, Vented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	2	226.926	11	1921.26
6A	Single-Family Attached, Slab, Finished Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Slab, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	1	127.621	11	1921.26
6A	Single-Family Attached, Slab, Unvented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Slab, Vented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	2	208.858	11	1921.26
6A	Single-Family Attached, Unheated Basement, Finished Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Unheated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	3	377.701	11	1921.26
6A	Single-Family Attached, Unheated Basement, Unvented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Unheated Basement, Vented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	2	726.721	11	1921.26
6A	Single-Family Attached, Unvented Crawlspace, Finished Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Unvented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Unvented Crawlspace, Unvented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Unvented Crawlspace, Vented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Vented Crawlspace, Finished Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Vented Crawlspace, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Vented Crawlspace, Unvented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Attached, Vented Crawlspace, Vented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	1	96.2761	11	1921.26
6A	Single-Family Detached, Ambient, Finished Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Ambient, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Ambient, Unvented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Ambient, Vented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Heated Basement, Finished Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, Finished Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, Finished Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, Finished Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Heated Basement, No Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, No Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, No Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Heated Basement, Unvented Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, Unvented Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, Unvented Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, Unvented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Heated Basement, Vented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, Finished Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Slab, No Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, No Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, No Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, Unvented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Slab, Vented Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Unheated Basement, No Attic, No Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	11	1921.26
6A	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
6A	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	<1940	No	0	1	0	0	0	0	0	0	0	0	13	2267.52
