Dependency=Census Division RECS	Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage ACS	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	source_count	source_weight	fallback_count	fallback_weight
New England	Single-Family Attached	1500-2499	Heated Basement	1	1960-79	0	0	0	1	1	945.857	13	14321.2
New England	Single-Family Attached	2500-3999	Heated Basement	1	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Heated Basement	1	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Heated Basement	2	1960-79	0	0	0	1	2	3039.37	31	127547
New England	Single-Family Attached	1500-2499	Heated Basement	2	1960-79	0	0	0	1	5	4341.26	11	12429.5
New England	Single-Family Attached	2500-3999	Heated Basement	2	1960-79	0	0	0	1	1	2041.49	6	24106.1
New England	Single-Family Attached	4000+	Heated Basement	2	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Heated Basement	3	1960-79	0	0	0	1	0	0	31	127547
New England	Single-Family Attached	1500-2499	Heated Basement	3	1960-79	0	0	0	1	0	0	13	14321.2
New England	Single-Family Attached	2500-3999	Heated Basement	3	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Heated Basement	3	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Heated Basement	4+	1960-79	0	0	0	1	0	0	31	127547
New England	Single-Family Attached	1500-2499	Heated Basement	4+	1960-79	0	0	0	1	0	0	13	14321.2
New England	Single-Family Attached	2500-3999	Heated Basement	4+	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Heated Basement	4+	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Detached	0-1499	Heated Basement	1	1960-79	0.24805	0	0	0.75195	13	34025.4	13	34025.4
New England	Single-Family Detached	1500-2499	Heated Basement	1	1960-79	0.148227	0.236465	0	0.615308	44	86492.2	44	86492.2
New England	Single-Family Detached	2500-3999	Heated Basement	1	1960-79	0.310714	0.387582	0	0.301704	22	47645.4	22	47645.4
New England	Single-Family Detached	4000+	Heated Basement	1	1960-79	0	0.751026	0.176308	0.0726661	3	6667.59	16	42041.9
New England	Single-Family Detached	0-1499	Heated Basement	2	1960-79	0.117085	0	0	0.882915	9	16565.7	22	33191.6
New England	Single-Family Detached	1500-2499	Heated Basement	2	1960-79	0.0772085	0.684134	0	0.238657	28	62298.7	28	62298.7
New England	Single-Family Detached	2500-3999	Heated Basement	2	1960-79	0.159656	0.706443	0	0.133901	36	74975.2	36	74975.2
New England	Single-Family Detached	4000+	Heated Basement	2	1960-79	0	0.751026	0.176308	0.0726661	6	17136.3	16	42041.9
New England	Single-Family Detached	0-1499	Heated Basement	3	1960-79	0	0	0	1	1	744.809	56	103951
New England	Single-Family Detached	1500-2499	Heated Basement	3	1960-79	0.201155	0.322719	0	0.476126	4	11725.9	150	283117
New England	Single-Family Detached	2500-3999	Heated Basement	3	1960-79	0.208371	0.623565	0	0.168064	2	5664.85	137	269422
New England	Single-Family Detached	4000+	Heated Basement	3	1960-79	0	0.751026	0.176308	0.0726661	0	0	16	42041.9
New England	Single-Family Detached	0-1499	Heated Basement	4+	1960-79	0	0	0	1	0	0	56	103951
New England	Single-Family Detached	1500-2499	Heated Basement	4+	1960-79	0.201155	0.322719	0	0.476126	0	0	150	283117
New England	Single-Family Detached	2500-3999	Heated Basement	4+	1960-79	0.208371	0.623565	0	0.168064	1	1579.22	137	269422
New England	Single-Family Detached	4000+	Heated Basement	4+	1960-79	0	0.751026	0.176308	0.0726661	0	0	16	42041.9
New England	Mobile Home	0-1499	Slab	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Slab	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Slab	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Slab	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	0-1499	Slab	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Slab	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Slab	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Slab	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	0-1499	Slab	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Slab	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Slab	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Slab	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	0-1499	Slab	4+	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Slab	4+	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Slab	4+	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Slab	4+	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Slab	1	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Slab	1	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Slab	1	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Slab	1	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Slab	2	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Slab	2	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Slab	2	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Slab	2	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Slab	3	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Slab	3	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Slab	3	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Slab	3	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Slab	4+	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Slab	4+	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Slab	4+	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Slab	4+	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Slab	1	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Slab	1	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Slab	1	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Slab	1	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Slab	2	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Slab	2	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Slab	2	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Slab	2	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Slab	3	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Slab	3	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Slab	3	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Slab	3	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Slab	4+	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Slab	4+	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Slab	4+	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Slab	4+	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Slab	1	1960-79	0	0	0	1	1	1975.64	31	127547
New England	Single-Family Attached	1500-2499	Slab	1	1960-79	0	0	0	1	0	0	13	14321.2
New England	Single-Family Attached	2500-3999	Slab	1	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Slab	1	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Slab	2	1960-79	0	0	0	1	1	1097.14	31	127547
New England	Single-Family Attached	1500-2499	Slab	2	1960-79	0	0	0	1	2	1629.15	11	12429.5
New England	Single-Family Attached	2500-3999	Slab	2	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Slab	2	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Slab	3	1960-79	0	0	0	1	0	0	31	127547
New England	Single-Family Attached	1500-2499	Slab	3	1960-79	0	0	0	1	0	0	13	14321.2
New England	Single-Family Attached	2500-3999	Slab	3	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Slab	3	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Slab	4+	1960-79	0	0	0	1	0	0	31	127547
New England	Single-Family Attached	1500-2499	Slab	4+	1960-79	0	0	0	1	0	0	13	14321.2
New England	Single-Family Attached	2500-3999	Slab	4+	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Slab	4+	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Detached	0-1499	Slab	1	1960-79	0.417536	0	0	0.582464	10	22745.3	10	22745.3
New England	Single-Family Detached	1500-2499	Slab	1	1960-79	0.188573	0.221107	0	0.590319	8	11836.2	74	139477
New England	Single-Family Detached	2500-3999	Slab	1	1960-79	0.38128	0.334011	0	0.28471	3	2218.88	45	100228
New England	Single-Family Detached	4000+	Slab	1	1960-79	0	0.751026	0.176308	0.0726661	0	0	16	42041.9
New England	Single-Family Detached	0-1499	Slab	2	1960-79	0.117085	0	0	0.882915	4	3404.66	22	33191.6
New England	Single-Family Detached	1500-2499	Slab	2	1960-79	0.414492	0.26849	0	0.317019	11	14836.2	11	14836.2
New England	Single-Family Detached	2500-3999	Slab	2	1960-79	0.11726	0.773202	0	0.109538	9	11147.5	84	152863
New England	Single-Family Detached	4000+	Slab	2	1960-79	0	0.751026	0.176308	0.0726661	0	0	16	42041.9
New England	Single-Family Detached	0-1499	Slab	3	1960-79	0	0	0	1	1	744.809	56	103951
New England	Single-Family Detached	1500-2499	Slab	3	1960-79	0.201155	0.322719	0	0.476126	0	0	150	283117
New England	Single-Family Detached	2500-3999	Slab	3	1960-79	0.208371	0.623565	0	0.168064	1	1581.03	137	269422
New England	Single-Family Detached	4000+	Slab	3	1960-79	0	0.751026	0.176308	0.0726661	0	0	16	42041.9
New England	Single-Family Detached	0-1499	Slab	4+	1960-79	0	0	0	1	0	0	56	103951
New England	Single-Family Detached	1500-2499	Slab	4+	1960-79	0.201155	0.322719	0	0.476126	0	0	150	283117
New England	Single-Family Detached	2500-3999	Slab	4+	1960-79	0.208371	0.623565	0	0.168064	1	1579.22	137	269422
New England	Single-Family Detached	4000+	Slab	4+	1960-79	0	0.751026	0.176308	0.0726661	0	0	16	42041.9
New England	Mobile Home	0-1499	Unheated Basement	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Unheated Basement	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Unheated Basement	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Unheated Basement	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	0-1499	Unheated Basement	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Unheated Basement	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Unheated Basement	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Unheated Basement	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	0-1499	Unheated Basement	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Unheated Basement	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Unheated Basement	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Unheated Basement	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	0-1499	Unheated Basement	4+	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Unheated Basement	4+	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Unheated Basement	4+	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Unheated Basement	4+	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	2	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	2	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	2	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Unheated Basement	2	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	3	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	3	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	3	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Unheated Basement	3	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	4+	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	4+	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	4+	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Unheated Basement	4+	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Unheated Basement	1	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Unheated Basement	1	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Unheated Basement	1	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Unheated Basement	1	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Unheated Basement	2	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Unheated Basement	2	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Unheated Basement	2	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Unheated Basement	2	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Unheated Basement	3	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Unheated Basement	3	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Unheated Basement	3	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Unheated Basement	3	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Unheated Basement	4+	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Unheated Basement	4+	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Unheated Basement	4+	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Unheated Basement	4+	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Unheated Basement	1	1960-79	0	0	0	1	0	0	31	127547
New England	Single-Family Attached	1500-2499	Unheated Basement	1	1960-79	0	0	0	1	1	945.857	13	14321.2
New England	Single-Family Attached	2500-3999	Unheated Basement	1	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Unheated Basement	1	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Unheated Basement	2	1960-79	0	0	0	1	2	3039.37	31	127547
New England	Single-Family Attached	1500-2499	Unheated Basement	2	1960-79	0	0	0	1	4	6459.1	11	12429.5
New England	Single-Family Attached	2500-3999	Unheated Basement	2	1960-79	0	0	0	1	1	1794.66	6	24106.1
New England	Single-Family Attached	4000+	Unheated Basement	2	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Unheated Basement	3	1960-79	0	0	0	1	0	0	31	127547
New England	Single-Family Attached	1500-2499	Unheated Basement	3	1960-79	0	0	0	1	0	0	13	14321.2
New England	Single-Family Attached	2500-3999	Unheated Basement	3	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Unheated Basement	3	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Attached	0-1499	Unheated Basement	4+	1960-79	0	0	0	1	0	0	31	127547
New England	Single-Family Attached	1500-2499	Unheated Basement	4+	1960-79	0	0	0	1	0	0	13	14321.2
New England	Single-Family Attached	2500-3999	Unheated Basement	4+	1960-79	0	0	0	1	0	0	6	24106.1
New England	Single-Family Attached	4000+	Unheated Basement	4+	1960-79	0	0	0	1	0	0	0	0
New England	Single-Family Detached	0-1499	Unheated Basement	1	1960-79	0.301575	0	0	0.698425	4	7644.16	32	69269.5
New England	Single-Family Detached	1500-2499	Unheated Basement	1	1960-79	0.382479	0.105089	0	0.512432	15	30849.9	15	30849.9
New England	Single-Family Detached	2500-3999	Unheated Basement	1	1960-79	0.478739	0.250011	0	0.27125	16	44986.1	16	44986.1
New England	Single-Family Detached	4000+	Unheated Basement	1	1960-79	0	0.751026	0.176308	0.0726661	3	9036.76	16	42041.9
New England	Single-Family Detached	0-1499	Unheated Basement	2	1960-79	0.117085	0	0	0.882915	5	6975.35	22	33191.6
New England	Single-Family Detached	1500-2499	Unheated Basement	2	1960-79	0.305714	0.308465	0	0.385821	22	38377.8	22	38377.8
New England	Single-Family Detached	2500-3999	Unheated Basement	2	1960-79	0.0636849	0.828257	0	0.108058	25	47362.5	25	47362.5
New England	Single-Family Detached	4000+	Unheated Basement	2	1960-79	0	0.751026	0.176308	0.0726661	3	7176.76	16	42041.9
New England	Single-Family Detached	0-1499	Unheated Basement	3	1960-79	0	0	0	1	0	0	56	103951
New England	Single-Family Detached	1500-2499	Unheated Basement	3	1960-79	0.201155	0.322719	0	0.476126	2	5767.71	150	283117
New England	Single-Family Detached	2500-3999	Unheated Basement	3	1960-79	0.208371	0.623565	0	0.168064	3	5926.6	137	269422
New England	Single-Family Detached	4000+	Unheated Basement	3	1960-79	0	0.751026	0.176308	0.0726661	1	2024.41	16	42041.9
New England	Single-Family Detached	0-1499	Unheated Basement	4+	1960-79	0	0	0	1	0	0	56	103951
New England	Single-Family Detached	1500-2499	Unheated Basement	4+	1960-79	0.201155	0.322719	0	0.476126	0	0	150	283117
New England	Single-Family Detached	2500-3999	Unheated Basement	4+	1960-79	0.208371	0.623565	0	0.168064	0	0	137	269422
New England	Single-Family Detached	4000+	Unheated Basement	4+	1960-79	0	0.751026	0.176308	0.0726661	0	0	16	42041.9
New England	Mobile Home	0-1499	Unvented Crawlspace	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Unvented Crawlspace	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Unvented Crawlspace	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Unvented Crawlspace	1	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	0-1499	Unvented Crawlspace	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Unvented Crawlspace	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Unvented Crawlspace	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Unvented Crawlspace	2	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	0-1499	Unvented Crawlspace	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Unvented Crawlspace	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Unvented Crawlspace	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Unvented Crawlspace	3	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	0-1499	Unvented Crawlspace	4+	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	1500-2499	Unvented Crawlspace	4+	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	2500-3999	Unvented Crawlspace	4+	1960-79	0	0	0	1	0	0	0	0
New England	Mobile Home	4000+	Unvented Crawlspace	4+	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Unvented Crawlspace	1	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Unvented Crawlspace	1	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Unvented Crawlspace	1	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Unvented Crawlspace	1	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Unvented Crawlspace	2	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Unvented Crawlspace	2	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Unvented Crawlspace	2	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Unvented Crawlspace	2	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Unvented Crawlspace	3	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Unvented Crawlspace	3	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Unvented Crawlspace	3	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Unvented Crawlspace	3	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 2 - 4 Units	0-1499	Unvented Crawlspace	4+	1960-79	0	0	0	1	42	16092.8	42	16092.8
New England	Multi-Family with 2 - 4 Units	1500-2499	Unvented Crawlspace	4+	1960-79	0	0	0	1	1	258.455	16	40860.1
New England	Multi-Family with 2 - 4 Units	2500-3999	Unvented Crawlspace	4+	1960-79	0	0	0	1	0	0	4	12236.7
New England	Multi-Family with 2 - 4 Units	4000+	Unvented Crawlspace	4+	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Unvented Crawlspace	1	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Unvented Crawlspace	1	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Unvented Crawlspace	1	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Unvented Crawlspace	1	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	0-1499	Unvented Crawlspace	2	1960-79	0	0	0	1	58	18878.2	58	18878.2
New England	Multi-Family with 5+ Units	1500-2499	Unvented Crawlspace	2	1960-79	0	0	0	1	2	747.119	16	34052.6
New England	Multi-Family with 5+ Units	2500-3999	Unvented Crawlspace	2	1960-79	0	0	0	1	0	0	0	0
New England	Multi-Family with 5+ Units	4000+	Unvented Crawlspace	2	1960-79	0	0	0	1	0	0	0	0
